Region,Location,date,month,year,year2,time,INI,PF_20Hz
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21.9
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,20.6
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,20.6
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,22.3
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.4,20.1
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,22.8
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,20.6
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,22.8
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,22.3
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,22.8
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21.9
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,20.6
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.9
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.4,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,22.3
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,22.8
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.4,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.4,20.6
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,21.9
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.9
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.9
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,23.2
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.4,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.9
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.2,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.5,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,20.6
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,23.2
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,20.6
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,19.4,21.4
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,26/02/1999,Feb,1999,1998/1999,02:39:18,18.3,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,20.6
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,20.6
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,20.6
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,22.3
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,20.6
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,20.6
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,20.6
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,22.3
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,22.8
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,20.6,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.2,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.2,22.8
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,22.8
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,23.2
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,23.2
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,23.2
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.2,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,23.2
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,23.2
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.2,21.4
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,23.2
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,23.2
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.2,20.1
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.5,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,19.4,21.9
ONA,SE,02/03/1999,Mar,1999,1998/1999,16:15:19,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,22.8
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,22.3
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,22.8
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.5,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.2,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.5,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.2,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,22.3
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,20.6
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.2,20.6
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.5,22.8
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,20.6
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.2,22.8
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.5,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.2,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,20.1
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,22.3
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,22.8
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.4,21
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.9
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,20.6
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,19.5,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.3,21.4
ONA,SE,08/03/1999,Mar,1999,1998/1999,07:55:21,18.2,21.9
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,22.3
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,22.8
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,22.3
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,22.3
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.9
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,22.3
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.2,22.3
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,22.8
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,22.3
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.5,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.2,22.3
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,23.2
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.9
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.5,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.2,21.9
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.5,21.9
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,22.3
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,23.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,25.8
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.2,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.5,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.9
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.2,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.5,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21.9
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.2,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.5,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,18.3,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,04:23:20,19.4,21
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,18.2,21.9
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,19.5,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,18.2,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,19.5,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,18.3,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,19.4,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,18.3,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,18.3,23.2
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,19.4,21.4
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,19.4,20.6
ONA,SE,11/03/1999,Mar,1999,1998/1999,05:23:20,18.3,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,23.2
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,17.1,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,22.3
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.2,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.2,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,17.1,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.2,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.2,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.2,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.5,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,18.3,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,06:03:21,19.4,22.3
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.4,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.4,22.3
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.5,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,22.3
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.4,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.5,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.4,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.2,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.5,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.2,22.3
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.5,21.9
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,20.1
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.2,21.4
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,19.5,21
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.2,20.6
ONA,SE,13/03/1999,Mar,1999,1998/1999,07:03:21,18.3,21.9
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,19.4,21
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,18.3,20.6
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,19.4,21
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,19.4,22.3
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,18.3,21.4
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,18.3,22.3
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,18.3,21.4
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,18.2,21.4
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,19.5,21.4
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,18.3,22.3
ONA,SE,23/10/1999,Oct,1999,1999/2000,18:53:01,17.1,21.4
